"name","brand","price","mrp","imgLink","rating","totalRatings","totalReviews","web_url","resolution","display","speaker","operating_system","model_number","screen_size"
"Mi 125.7 cm (50 Inches) Android Smart 4K Ultra HD LED TV 4X (Black)","Xiaomi","₹38999.00","₹41499.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000006738454_437Wx649H_202109170108451.jpeg",4.04,24,1,"https://www.tatacliq.com/mi-125-7-cm-50-inches-android-smart-4k-ultra-hd-led-tv-4x-black/p-mp000000006738454","Resolution : 3840 x 2160 Pixels   Refresh Rate : 60 Hz","Display Feature : Vivid Picture Engine   Immersive Viewing Experience   178 Degrees Viewing Angle","Speaker Output : 2X10 W   Dolby and DTS-HD Sound","Operating System : Android   Google Assistant   Built-In Chromecast","4X","Screen Size: 50 inch"
"Kodak 80 cm (32 Inches) Android Smart HD Ready LED TV 32HDX7XPRO (2020 Model, Black)","Kodak","₹12990.00","₹18499.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000008404825_437Wx649H_202107292229281.jpeg",4.13,227,50,"https://www.tatacliq.com/kodak-80-cm-32-inches-android-smart-hd-ready-led-tv-32hdx7xpro-2020-model-black/p-mp000000008404825","Resolution: 1366 x 768 pixels   Refresh Rate : 60Hz","Display Features : 178 Degrees Viewing Angle   400 Nits Typical Brightness","Speaker Output: 24 W","Operating System: Android 9 Pie   Google Assistant Voice Control   Chromecast Support","32HDX7XPRO","Screen Size: 32 inch"
"Kodak 80 cm (32 Inches) HD Ready LED TV 32HDX900S (Black)","Kodak","₹9990.00","₹15999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010744653_437Wx649H_202109281724491.jpeg",3,4,0,"https://www.tatacliq.com/kodak-80-cm-32-inches-hd-ready-led-tv-32hdx900s-black/p-mp000000010744653","Resolution : 1366 x 768 Pixels   Refresh Rate : 60 Hz","Display Feature : Dynamic Picture Enhancement   Wide Viewing   Perfect Panel   Sleek and Sophisticated Design","Speaker Output : 20W   Surreal Sound","HDMI : 2, USB : 2","32HDX900S",
"Kodak 126 cm (50 Inches) Android Smart 4K Ultra HD LED TV 50CA7077 (Black) With Dolby Digital Plus","Kodak","₹31990.00","₹50999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000008988782_437Wx649H_202107292229031.jpeg",4.3,30,8,"https://www.tatacliq.com/kodak-126-cm-50-inches-android-smart-4k-ultra-hd-led-tv-50ca7077-black-with-dolby-digital-plus/p-mp000000008988782","Resolution: 3840 x 2160 pixels   Refresh Rate: 60 Hz","Display Features : HDR10   HLG   178 Degree Viewing Angle","Speaker Output : 30W   Dolby Digital Plus   DTS Trusurround   Automatic Volume Level   Audio Equalizer","Operating System : Android 10.0   Google Assistant   Google Chromecast+","50CA7077","Screen Size: 50 inch"
"Kodak 108 cm (43 Inches) Certified Android 4K Ultra HD LED TV 43UHDX7XPRO (Black)","Kodak","₹23490.00","₹28999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000008404824_437Wx649H_202107292229311.jpeg",4.15,65,16,"https://www.tatacliq.com/kodak-108-cm-43-inches-certified-android-4k-ultra-hd-led-tv-43uhdx7xpro-black/p-mp000000008404824","Resolution: 3840 x 2160 pixels    Refresh Rate : 60Hz","Display Features : 178 Degrees Viewing Angle    500 Nits Typical Brightness","Speaker Output: 24 W","Operating System: Android 9 Pie    Google Assistant Voice Control    Chromecast Support","43UHDX7XPRO","Screen Size: 43 inch"
"Kodak 127 cm (50 Inches) Android Smart Ultra HD 4K LED TV 50UHDX7XPRO (Black)","Kodak","₹31490.00","₹33999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000008404822_437Wx649H_202012182004191.jpeg",4.5,6,1,"https://www.tatacliq.com/kodak-127-cm-50-inches-android-smart-ultra-hd-4k-led-tv-50uhdx7xpro-black/p-mp000000008404822","Resolution: 3840 x 2160 pixels   Refresh Rate : 60Hz","Display Features : 178 Degrees Viewing Angle   500 Nits Typical Brightness","Speaker Output: 24 W","Operating System: Android 9 Pie   Google Assistant Voice Control   Chromecast Support","50UHDX7XPRO","Screen Size: 50 inch"
"Acer 146 cm (58 Inches) XL Series Ultra HD Android Smart LED TV AR58AP2851UD (2021 Model, Black)","Acer","₹29990.00","₹59990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010727357_437Wx649H_202110101539421.jpeg",4.33,6,1,"https://www.tatacliq.com/acer-146-cm-58-inches-xl-series-ultra-hd-android-smart-led-tv-ar58ap2851ud-2021-model-black/p-mp000000010727357","Resolution : 3840 x 2160 Pixels   Refresh Rate : 60 Hz","Display Feature: 4K Ultra High Definition Panel  Dynamic Signal Calibration Wide Color Gamut+ HDR10 HLG Digital Noise Reduction Micro Dimming","Speaker Output: 24 W   Dolby Audio   Pure Sound 2","Operating System : Android   Chromecast   64bit Quad Core Processor   Smart remote with Google Assistant","AR58AP2851UD",
"TCL 81.28 cm (32 Inches) Android Smart HD Ready LED TV 32S5200 (Black)","TCL","₹14980.00","₹29990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010021657_437Wx649H_202108010258561.jpeg",4.36,28,2,"https://www.tatacliq.com/tcl-81-28-cm-32-inches-android-smart-hd-ready-led-tv-32s5200-black/p-mp000000010021657","Resolution: 1366 x 768 pixels    Refresh Rate: 406Hz","Display Feature : HDR10    Micro Dimming    Wide Viewing Angle","Sound Output : 16W   Dolby Audio    Integrated Speaker BOX    Sound Preset    5 Adjustable Frequency    Smart Volume","Operating System : Android    Built-in Chromecast    T-Cast    Google Assistant","32S5200","Screen Size: 32 inch"
"TCL 139.7 cm (55 Inches) Google Certified Android Smart 4K Ultra HD LED TV 55P715 (2020 Model,Black)","TCL","₹41999.00","₹109990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007224193_437Wx649H_202107292239571.jpeg",4.39,36,7,"https://www.tatacliq.com/tcl-139-7-cm-55-inches-google-certified-android-smart-4k-ultra-hd-led-tv-55p715-2020-modelblack/p-mp000000007224193","Resolution: 3840 x 2160 pixels | Refresh Rate : 60 Hz","Display Features : Rich Color Expansion | Atmospheric Micro Dimming | 4K Upscaling","Speaker Output: 2X15 W | Immersive Dolby Audio","Operating System: Android | Built In Google Assistant | TCL AI-IN | Smart Home Interconnectivity","55P715","Screen Size: 55 inch"
"TCL 127 cm (50 Inches) Google Certified Android Smart 4K Ultra HD QLED TV 50C715 (2020 Model, Black)","TCL","₹42999.00","₹109990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007224198_437Wx649H_202107292239021.jpeg",4.3,20,1,"https://www.tatacliq.com/tcl-127-cm-50-inches-google-certified-android-smart-4k-ultra-hd-qled-tv-50c715-2020-model-black/p-mp000000007224198","Resolution: 3840 x 2160 pixels   Refresh Rate : 60 Hz","Display Features : Quantum Dot   Dramatic Dolby Vision   IPQ Engine","Speaker Output: 2X15 W   Dolby Atmos Audio   DTS Smart Audio Processing   Audio Delay Feature","Operating System: Android P   T-CAST   Google Assistant Support   TCL AI-IN","50C715","Screen Size: 50 inch"
"TCL 139 cm (55 inches) Certified Android Smart 4K Ultra HD LED TV 55P615 (Black)","TCL","₹39990.00","₹75990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007567793_437Wx649H_202107292228031.jpeg",4.19,16,2,"https://www.tatacliq.com/tcl-139-cm-55-inches-certified-android-smart-4k-ultra-hd-led-tv-55p615-black/p-mp000000007567793","Resolution: 3840 x 2160 pixels   Refresh Rate: 60 Hz","Display Features : Dynamic Color Enhancement   Atmospheric Micro Dimming   178 Degrees Viewing Angle","Speaker Output: 2X12 W   Dolby Audio   Surround Virtualizer   Auto Volume Control   Various Sound Modes","Operating System: Android 9 Pie   TCL AI-IN   Hands Free Voice Control   Google Home Support","55P615","Screen Size: 55 inch"
"LG 139.7 cm (55 Inches) Smart 4K Ultra HD LED TV 55UP7720PTY (2021 Model, Black) 3 Year Warranty","LG","₹56990.00","₹89990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010013906_437Wx649H_202108010258561.jpeg",4.76,17,8,"https://www.tatacliq.com/lg-139-7-cm-55-inches-smart-4k-ultra-hd-led-tv-55up7720pty-2021-model-black-3-year-warranty/p-mp000000010013906","Resolution: 3840 x 2160 Pixels    Refresh Rate: 60 Hz","Display Feature: 4K Ultra HD LED Display    Slim Design    Quad Core Processor 4K    4K Upscaling    Active HDR","Sound Output: 20W   2.0 Ch Speaker    AI Sound    AI Acoustic Tuning    Dolby Atmos    Bluetooth Surround Ready","Operating System: LG webOS    AI ThinQ    Built-in Google Assistant and Alexa    Apple Airplay 2 and Homekit    Sports Alert","55UP7720PTY","Screen Size: 55 inch"
"LG 165.1 cm (65 Inches) Smart 4K Ultra HD LED TV 65UP7500PTZ (2021 Model, Black) 3 Year Warranty","LG","₹83990.00","₹119990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010533494_437Wx649H_202109082111321.jpeg",0,0,0,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-4k-ultra-hd-led-tv-65up7500ptz-2021-model-black-3-year-warranty/p-mp000000010533494","Resolution : 3840 x 2160   Refresh Rate : 60 Hz","Display Feature: Real 4K Display Intelligent Quad Core Processor 4K HDR 10 Pro HLG HDR Pro Active HDR Active Noise Reduction True Color Accuracy","Speaker Output: 20W Dolby Atmos AI Sound AI Acoustic Tuning Clear Voice III Bluetooth Surround Ready","Operating System: LG webOS Google Assistant Amazon Alexa LG AI ThinQ Apple Airplay Sports Alert Home Dashboard LG Content Store WebOS Home","65UP7500PTZ","Screen Size: 65 inch"
"LG 165.1 cm (65 Inches) Smart 4K Ultra HD LED TV 65UP7720PTY (2021 Model, Black) 3 Year Warranty","LG","₹93990.00","₹149990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010013887_437Wx649H_202108010259501.jpeg",0,0,0,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-4k-ultra-hd-led-tv-65up7720pty-2021-model-black-3-year-warranty/p-mp000000010013887","Resolution: 3840 x 2160 Pixels    Refresh Rate: 60 Hz","Display Feature: 4K Ultra HD LED Display    Slim Design    Quad Core Processor 4K    4K Upscaling    Active HDR","Sound Output: 20W   2.0 Ch Speaker    AI Sound    AI Acoustic Tuning    Dolby Atmos    Bluetooth Surround Sound","Operating System: LG webOS    AI ThinQ    Built-in Google Assistant and Alexa    Apple Airplay 2 and Homekit    Sports Alert","65UP7720PTY","Screen Size: 65 inch"
"LG 165.1 cm (65 Inches) Smart 4K Ultra HD OLED TV OLED65A1PTZ (2021, Meteo Titan) 3 Year Warranty","LG","₹179990.00","₹349990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010013886_437Wx649H_202108010259501.jpeg",0,0,0,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-4k-ultra-hd-oled-tv-oled65a1ptz-2021-meteo-titan-3-year-warranty/p-mp000000010013886","Resolution: 3840 x 2160 Pixels","Display Feature: Self-lighting OLED  7 Gen 4 AI Processor  4K AI Picture  Dolby Vision  IQ HDR  HDR 10 Pro  HLG Wide Color  Gamut True Color Accuracy","Sound Output: 20W  AI Sound Bluetooth  Surround Ready  Dolby Atmos AI Acoustic  Tuning Clear Voice III","Operating System: LG webOS  AI ThinQ  Sports Alert  Built-in Alexa Works with Apple AirPlay and Google Assistant  LG Office  WebOS   Home Art Gallery","OLED65A1PTZ","Screen Size: 65 inch"
"LG 165.1 cm (65 Inches) Smart 4K Ultra HD Nanocell LED TV 65NANO73TPZ (2021, Blue) 3 Year Warranty","LG","₹99990.00","₹189990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010013910_437Wx649H_202108010259501.jpeg",0,0,0,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-4k-ultra-hd-nanocell-led-tv-65nano73tpz-2021-blue-3-year-warranty/p-mp000000010013910","Resolution: 3840 x 2160 Pixels   Refresh Rate: 60 Hz","Display Feature: 4K NanoCell Display   Quad-Core Processor 4K   Active HDR   4K Upscaling","Sound Output: 20W  2.0 Ch Speaker   AI Sound   AI Acoustic Tuning   Bluetooth Surround Ready","Operating System: LG webOS   AI ThinQ   Built-in Google Assistant and Alexa   Apple Airplay 2 and Homekit   Sports Alert","65NANO73TPZ","Screen Size: 65 inch"
"Samsung 163 cm (65 Inches) Smart 4K Ultra HD LED TV Crystal UA65AUE60AKLXL (2021 Model, Black)","Samsung","₹85990.00","₹116900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009501158_437Wx649H_202107292232171.jpeg",4.67,3,0,"https://www.tatacliq.com/samsung-163-cm-65-inches-smart-4k-ultra-hd-led-tv-crystal-ua65aue60aklxl-2021-model-black/p-mp000000009501158","Resolution : 3840 x 2160 pixels    Refresh Rate : 60 Hz","Display Feature: PurColor    Crystal Processor 4K    4K UHD Resolution    HDR    Motion Xcelerator    HDR 10+    HLG    One Billion Color","Speaker Output : 20W    Q-Symphony    Dolby Digital Plus    Sound Mirroring    Adaptive Sound","Operating System : Tizen    Google Assistant    Alexa    SmartThings App Support    Screen Mirroring    PC Mode    Tap View    Samsung TV Plus","UA65AUE60AKLXL","Screen Size: 65 inch"
"Samsung 80 cm (32 Inches) HD Ready LED TV UA32T4010ARXXL (Glossy Black)","Samsung","₹16050.00","₹17990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000006772261_437Wx649H_202107292239571.jpeg",4.39,28,5,"https://www.tatacliq.com/samsung-80-cm-32-inches-hd-ready-led-tv-ua32t4010arxxl-glossy-black/p-mp000000006772261","Resolution : 1366 x 768 pixels | Refresh Rate : 60Hz","Hyper Real Picture Engine | Wide Color Enhancer | Mega Contrast","Speaker Output: 2x10 W | 2CH Speaker","HDMI : 2, USB : 1","UA32T4010ARXXL","Screen Size: 32 inch"
"Samsung 146 cm (58 Inches) Smart 4K Ultra HD LED TV Crystal Pro UA58AUE70AKLXL (2021 Model, Black)","Samsung","₹59990.00","₹80900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009501160_437Wx649H_202108010258591.jpeg",3.67,18,1,"https://www.tatacliq.com/samsung-146-cm-58-inches-smart-4k-ultra-hd-led-tv-crystal-pro-ua58aue70aklxl-2021-model-black/p-mp000000009501160","Resolution : 3840 x 2160 pixels   Refresh Rate : 60 Hz","Display Feature: PurColor   Crystal Processor 4K   4K UHD Resolution   HDR   Motion Xcelerator   HDR 10+   HLG   One Billion Color","Speaker Output : 20W   Q-Symphony   Dolby Digital Plus   Sound Mirroring   Adaptive Sound","Operating System : Tizen   Bixby   Google Assistant   Alexa   SmartThings App Support   Screen Mirroring   PC Mode   Tap View   Samsung TV Plus","UA58AUE70AKLXL","Screen Size: 58 inch"
"Samsung 138 cm (55 Inches) Smart 4K Ultra HD LED TV Crystal Pro UA55AUE70AKLXL (2021 Model, Black)","Samsung","₹57990.00","₹76900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009501156_437Wx649H_202108010256321.jpeg",4.93,14,2,"https://www.tatacliq.com/samsung-138-cm-55-inches-smart-4k-ultra-hd-led-tv-crystal-pro-ua55aue70aklxl-2021-model-black/p-mp000000009501156","Resolution : 3840 x 2160 pixels |  Refresh Rate : 60 Hz","Display Feature: PurColor |  Crystal Processor 4K  | 4K UHD Resolution  | HDR |  Motion Xcelerator  | HDR 10+  | HLG  | One Billion Color","Speaker Output : 20W   Q-Symphony   Dolby Digital Plus   Sound Mirroring   Adaptive Sound","Operating System : Tizen  | Bixby  | Google Assistant  | Alexa  | SmartThings App Support  | Screen Mirroring  | PC Mode  | Tap View  | Samsung TV Plus","UA55AUE70AKLXL","Screen Size: 55 inch"
"Samsung 108 cm (43 Inches) The Frame Series 4K Ultra HD Smart QLED TV QA43LS03AAKLXL (2021, Black)","Samsung","₹58990.00","₹89990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009815098_437Wx649H_202106171028091.jpeg",5,2,0,"https://www.tatacliq.com/samsung-108-cm-43-inches-the-frame-series-4k-ultra-hd-smart-qled-tv-qa43ls03aaklxl-2021-black/p-mp000000009815098","Resolution: 3840 x 2160 Pixels","Display Feature: Quantum Dot Technology | Quantum Processor 4K | Dual LED | Quantum HDR | HDR 10+ | HLG | Supreme UHD Dimming | Auto Motion Plus","Sound Output: 20W | Dolby Digital Plus | Object Tracking Sound | Q-Symphony | Adaptive Sound+ | Sound Wall | Sound Mirroring | Surround Sound","Operating System: Tizen | Bixby Google Assistant | Alexa | Art Mode | Motion Sensor | Brightness Sensor | PC Mode | Multi View | Samsung TV Plus | Tap View","QA43LS03AAKLXL","Screen Size: 43 inch"
"Samsung 125 cm (50 Inches) Smart 4K Ultra HD LED TV Crystal Pro UA50AUE70AKLXL (2021 Model, Black)","Samsung","₹53990.00","₹71400.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009501159_437Wx649H_202107292231331.jpeg",3.25,4,1,"https://www.tatacliq.com/samsung-125-cm-50-inches-smart-4k-ultra-hd-led-tv-crystal-pro-ua50aue70aklxl-2021-model-black/p-mp000000009501159","Resolution : 3840 x 2160 pixels  | Refresh Rate : 60 Hz","Display Feature: PurColor |  Crystal Processor 4K  | 4K UHD Resolution |  HDR  | Motion Xcelerator  | HDR 10+  | HLG |  One Billion Color","Speaker Output : 20W  | Q-Symphony |  Dolby Digital Plus  | Sound Mirroring  | Adaptive Sound","Operating System : Tizen  | Bixby |  Google Assistant |  Alexa |  SmartThings App Support  | Screen Mirroring  | PC Mode  | Tap View  | Samsung TV Plus","UA50AUE70AKLXL","Screen Size: 50 inch"
"Samsung 163 cm (65 Inches) Smart 4K Ultra HD LED TV Crystal Pro UA65AUE70AKLXL (2021 Model, Black)","Samsung","₹89990.00","₹125900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009501155_437Wx649H_202107292230241.jpeg",5,4,0,"https://www.tatacliq.com/samsung-163-cm-65-inches-smart-4k-ultra-hd-led-tv-crystal-pro-ua65aue70aklxl-2021-model-black/p-mp000000009501155","Resolution : 3840 x 2160 pixels    Refresh Rate : 60 Hz","Display Feature: PurColor    Crystal Processor 4K    4K UHD Resolution    HDR    Motion Xcelerator    HDR 10+    HLG    One Billion Color","Speaker Output : 20W    Q-Symphony    Dolby Digital Plus    Sound Mirroring    Adaptive Sound","Operating System : Tizen    Bixby   Google Assistant    Alexa    SmartThings App Support    Screen Mirroring    PC Mode    Tap View    Samsung TV Plus","UA65AUE70AKLXL","Screen Size: 65 inch"
"TCL 126 cm(50 Inches) Android Smart 4K UHD QLED TV 50C725 (Black, 2021 Model) With Video Call Camera","TCL","₹62999.00","₹110990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009982378_437Wx649H_202108010259011.jpeg",0,0,0,"https://www.tatacliq.com/tcl-126-cm50-inches-android-smart-4k-uhd-qled-tv-50c725-black-2021-model-with-video-call-camera/p-mp000000009982378","Resolution: 3840 x 2160 Pixels    Refresh Rate: 60Hz","Display Features: Dynamic Dolby Vision  Quantum Dot Nanocrystals  HDR 10+  AiPQ Engine","Sound Output: 2 x 9.5W   Theatrical Dolby Atmos   Premium ONKYO Sound System   DTS-HD Decoding   Integrated Speaker Boxes","Operating System: Android    Google Assistant    Mirroring    MagiConnect    Google Duo    Built-in Chromecast","50C725","Screen Size: 50 inch"
"TCL 139 cm (55 Inches) Android Smart 4K UHD QLED TV 55C725 (Black,2021 Model) With Video Call Camera","TCL","₹68990.00","₹116990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009982377_437Wx649H_202108010258551.jpeg",0,0,0,"https://www.tatacliq.com/tcl-139-cm-55-inches-android-smart-4k-uhd-qled-tv-55c725-black2021-model-with-video-call-camera/p-mp000000009982377","Resolution: 3840 x 2160 Pixels   Refresh Rate: 60Hz","Display Features: Dynamic Dolby Vision Quantum Dot Nanocrystals HDR 10+ AiPQ Engine","Sound Output: 2 x 9.5W Theatrical Dolby Atmos Premium ONKYO Sound System DTS-HD Decoding Integrated Speaker Boxes","Operating System: Android   Google Assistant   Mirroring   MagiConnect   Google Duo   Built-in Chromecast","55C725","Screen Size: 55 inch"
"TCL 138.7 cm (55 inches) Certified Android Smart 4K Ultra HD QLED TV 55C715 (Black)","TCL","₹52999.00","₹129990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007224199_437Wx649H_202107292239061.jpeg",4.38,16,5,"https://www.tatacliq.com/tcl-138-7-cm-55-inches-certified-android-smart-4k-ultra-hd-qled-tv-55c715-black/p-mp000000007224199","Resolution: 3840 x 2160 pixels   Refresh Rate : 60 Hz","Display Features : Quantum Dot   Dramatic Dolby Vision   IPQ Engine","Speaker Output: 2X15 W   Dolby Atmos Audio   DTS Smart Audio Processing   Audio Delay Feature","Operating System: Android P   T-CAST   Google Assistant Support   TCL AI-IN","55C715","Screen Size: 55 inch"
